C-CodigoCliente,C-TipoCliente,C-Sucursal,A-Equipo,A-Sector,PC-CostoAccesorios,PC-CostoAlquiler,PC-CostoCCC,PC-CostoReactivos,PC-CostoServicioTecnico,PC-CostoTotal,PC-TotalDeterminaciones,PC-ImporteAccesorios,PC-ImporteAlquiler,PC-ImporteCCC,PC-ImporteReactivos,PC-ImporteServicioTecnico,PC-UtilidadAccesorios,PC-UtilidadAlquiler,PC-UtilidadCCC,PC-UtilidadReactivos,PC-UtilidadServicioTecnico,PC-UtilidadPropuesta,PC-Ganado
445,Privado,2,270,Inmunología,0,241718.75,475093674,2290180068,84601.56,644326.8,1150,0,241718.75,54635.78,263370.71,84601.56,1,1,1.15,1.15,1,1247890781,1
445,Privado,2,270,Inmunología,0,241718.75,475093674,2290180068,84601.56,644326.8,1150,0,241718.75,54635.78,263370.71,84601.56,1,1,1.15,1.15,1,1310285298,1
445,Privado,2,270,Inmunología,0,241718.75,475093674,2290180068,84601.56,644326.8,1150,0,241718.75,54635.78,263370.71,84601.56,1,1,1.15,1.15,1,1375799525,1
551,Privado,2,234,Hemostasia,91476,275808,4368851652,149385.39,96532.8,1138027.95,7200,91476,275808,502417.95,171793.2,96532.8,1,1,1.15,1.15,1,1393841032,1
498,Privado,2,303,Endocrinología,15730,168339.84,549071622,203194332,58918.95,539805.5,1400,15730,168339.84,63143.23,233673.48,58918.95,1,1,1.15,1.15,1,1650874756,1
437,Publico,2,269,Inmunología,94380,381570.3,70782822,275437503,133549.62,1007653.28,2521,94380,381570.3,81400.24,316753.12,133549.62,1,1,1.15,1.15,1,1626909486,1
384,Publico,2,303,Endocrinología,145730,280839.84,91247.31,3243817368,62218.95,966762.2,3300,145730,280839.84,104934.41,373039,62218.95,1,1,1.15,1.15,1,1487718245,1
372,Privado,2,242,Hemostasia,0,1274529.6,1090785.96,1313300.12,446085.36,4485313.95,6140,0,1274529.6,1254403.85,1510295.14,446085.36,1,1,1.15,1.15,1,125564328,1
445,Privado,2,270,Inmunología,0,785585.94,1693192446,8034239191,274955.07,2179195.65,4250,0,785585.94,194717.13,923937.51,274955.07,1,1,1.15,1.15,1,1493791423,1
551,Privado,2,234,Hemostasia,0,298791.99,3162016044,152855.67,104577.21,942785.06,6480,0,298791.99,363631.84,175784.02,104577.21,1,1,1.15,1.15,1,1410783966,1
437,Publico,2,269,Inmunología,94380,381570.3,76681451,3343295945,133549.62,1082162.62,3211,94380,381570.3,88183.67,384479.03,133549.62,1,1,1.15,1.15,1,1819657703,1
498,Privado,2,303,Endocrinología,15730,168339.84,594828014,220127193,58918.95,564540.28,1400,15730,168339.84,68405.22,253146.27,58918.95,1,1,1.15,1.15,1,18495157,1
376,Publico,2,98,Química Clínica,91461.48,265890.63,2884893979,2895091738,93061.71,1115112.18,21321,91461.48,265890.63,331762.81,332935.55,93061.71,1,1,1.15,1.15,1,1505638744,1
384,Publico,2,303,Endocrinología,130000,306738.27,132387068,3683191358,71283.39,1083833.8,2800,130000,306738.27,152245.13,423567.01,71283.39,1,1,1.15,1.15,1,1617760059,1
445,Privado,2,270,Inmunología,0,906445.32,2279076624,8656684366,317255.85,2481313.69,4300,0,906445.32,262093.81,995518.71,317255.85,1,1,1.15,1.15,1,1420788076,1
372,Privado,2,242,Hemostasia,4999999994,980407.38,1111088.55,962940.99,343142.58,3758683.93,11950,50000,980407.38,1277751.83,1107382.14,343142.58,1,1,1.15,1.15,1,1351026341,1
551,Privado,2,234,Hemostasia,0,367743.99,4647617865,206842.24,128710.41,1268799.04,7680,0,367743.99,534476.06,237868.58,128710.41,1,1,1.15,1.15,1,1603372221,1
378,Privado,2,341,POC/Urgencia,0,51714,1086096,151915.5,18099.9,245765.73,684,0,51714,1249.01,174702.82,18099.9,1,1,1.15,1.15,1,1606842724,1
3761,Privado,2,303,Endocrinología,121968,207187.5,951775594,475789545,72515.64,1058283.31,1774,121968,207187.5,109454.19,547157.98,72515.64,1,1,1.15,1.15,1,1.45,1
372,Privado,2,242,Hemostasia,4999999994,522883.93,683413324,505069.73,183009.38,2122648.82,5190,50000,522883.93,785925.32,580830.19,183009.38,1,1,1.15,1.15,1,134463847,1
372,Privado,2,242,Hemostasia,0,522883.93,683413324,505069.73,183009.38,2072648.82,5190,0,522883.93,785925.32,580830.19,183009.38,1,1,1.15,1.15,1,1470698806,1
384,Publico,2,303,Endocrinología,250000,352060.56,141212808,3928737384,87146.19,1303406.28,2800,250000,352060.56,162394.73,451804.8,87146.19,1,1,1.15,1.15,1,1627729973,1
498,Privado,2,303,Endocrinología,0,79853.52,324243216,1095856344,27948.73,271113.69,700,0,79853.52,37287.97,126023.47,27948.73,1,1,1.15,1.15,1,1685997069,1
445,Privado,2,270,Inmunología,0,372649.74,966613824,358559784,130427.41,1026581.49,2100,0,372649.74,111160.59,412343.75,130427.41,1,1,1.15,1.15,1,1415642515,1
372,Privado,2,242,Hemostasia,0,604584.56,683529484,505069.73,211604.59,2183078.24,5190,0,604584.56,786058.9,580830.19,211604.59,1,1,1.15,1.15,1,1508008947,1
498,Privado,2,303,Endocrinología,0,79853.52,324243216,1095856344,27948.73,271113.69,700,0,79853.52,37287.97,126023.47,27948.73,1,1,1.15,1.15,1,1820876834,1
437,Publico,2,269,Inmunología,134310,543003.9,94377096,309188.88,190051.38,1331466.15,2511,134310,543003.9,108533.66,355567.21,190051.38,1,1,1.15,1.15,1,1481380657,1
445,Privado,2,270,Inmunología,0,372649.74,1117647476,4145847926,130427.41,1108379.12,2100,0,372649.74,128529.46,476772.51,130427.41,1,1,1.15,1.15,1,1416062579,1
551,Privado,2,234,Hemostasia,0,425204.01,557714.41,248216.98,148821.39,1500846.5,7680,0,425204.01,641371.57,285449.53,148821.39,1,1,1.15,1.15,1,1626567748,1
378,Privado,2,341,POC/Urgencia,0,59794.32,684981,120879,20928,220520.9,425,0,59794.32,787.73,139010.85,20928,1,1,1.15,1.15,1,1466576616,1
372,Privado,2,242,Hemostasia,0,604584.56,1026489464,701023.18,211604.59,2802828.69,7790,0,604584.56,1180462.88,806176.66,211604.59,1,1,1.15,1.15,1,1537923221,1
445,Privado,2,270,Inmunología,0,372649.74,890032198,3380683856,130427.41,994209.5,1700,0,372649.74,102353.7,388778.65,130427.41,1,1,1.15,1.15,1,140829252,1
437,Publico,2,269,Inmunología,0,543003.9,863620197,2112360525,190051.38,1075293.06,1600,0,543003.9,99316.32,242921.46,190051.38,1,1,1.15,1.15,1,1678123687,1
3228,Privado,2,350,Sedimento,107224.15,624518.37,2137700708,127236.34,218581.44,920931.42,6600,107224.15,312259.18,245835.58,146321.79,109290.72,1,0.5,1.15,1.15,0.5,1105000001,1
384,Publico,2,303,Endocrinología,300000,371484.39,116145117,493666569,93944.55,1466712.39,2900,300000,371484.39,133566.89,567716.56,93944.55,1,1,1.15,1.15,1,1904569753,1
445,Privado,2,270,Inmunología,0,287760.42,96219684,365479.29,100716.15,919430.38,1700,0,287760.42,110652.63,420301.18,100716.15,1,1,1.15,1.15,1,1751256522,1
372,Privado,2,242,Hemostasia,0,453360.78,1027444.88,701023.18,158676.27,2599775.32,7790,0,453360.78,1181561.61,806176.66,158676.27,1,1,1.15,1.15,1,1906747705,1
506,Publico,2,234,Hemostasia,0,414375,486459.93,163112.84,145031.25,819524.31,4200,0,0,559428.92,187579.77,72515.62,1,0,1.15,1.15,0.5,1383373521,1
551,Privado,2,234,Hemostasia,0,138125,194530.49,111107.04,48343.75,537951.91,3360,0,138125,223710.06,127773.1,48343.75,1,1,1.15,1.15,1,1929813283,1
551,Privado,2,234,Hemostasia,0,138125,236539.27,141884.6,48343.75,621656.2,3360,0,138125,272020.16,163167.29,48343.75,1,1,1.15,1.15,1,1920464644,1
378,Privado,2,341,POC/Urgencia,0,71479.68,1502.82,1380715875,25017.9,257008.15,425,0,71479.68,1728.24,158782.33,25017.9,1,1,1.15,1.15,1,1481264517,1
506,Publico,2,234,Hemostasia,160050.33,476531.25,499775.98,208284.56,166785.93,1057712.91,4200,160050.33,0,574742.38,239527.24,83392.96,1,0,1.15,1.15,0.5,1246566438,1
3761,Privado,2,303,Endocrinología,0,595664.07,1161342149,652220129,208482.42,1687753.98,2131,0,595664.07,133554.34,750053.15,208482.42,1,1,1.15,1.15,1,1080825277,1
551,Privado,2,234,Hemostasia,0,158843.75,2466921743,141884.6,55595.31,661302.35,3360,0,158843.75,283696,163167.29,55595.31,1,1,1.15,1.15,1,1985862637,1
437,Publico,2,269,Inmunología,0,675085.95,1073690112,262617795,236280.09,999307.88,1600,0,337542.97,123474.36,302010.46,236280.09,1,0.5,1.15,1.15,1,2347441883,1
372,Privado,2,242,Hemostasia,0,1068065.38,1689522395,1708997.95,373822.88,5350186.66,15141,0,1068065.38,1942950.76,1965347.64,373822.88,1,1,1.15,1.15,1,2119666045,1
445,Privado,2,270,Inmunología,0,661848.96,2804037786,884852914,231647.14,2233541.3,3400,0,661848.96,322464.35,1017580.85,231647.14,1,1,1.15,1.15,1,1742823232,1
551,Privado,2,234,Hemostasia,0,179562.5,2936954229,141884.6,62846.88,743326.4,3360,0,179562.5,337749.73,163167.29,62846.88,1,1,1.15,1.15,1,2311035665,1
372,Privado,2,242,Hemostasia,0,1811067.39,1868468.69,1652609.53,633873.63,6494180.97,17001,0,1811067.39,2148738.99,1900500.96,633873.63,1,1,1.15,1.15,1,1522626125,1
506,Publico,2,234,Hemostasia,0,538687.5,620444.44,151389.15,188540.64,981878.95,3000,0,0,713511.11,174097.52,94270.32,1,0,1.15,1.15,0.5,148304868,1
551,Privado,2,234,Hemostasia,0,179562.5,337205825,162903.51,62846.88,817535.11,3360,0,179562.5,387786.69,187339.04,62846.88,1,1,1.15,1.15,1,2311386,1
551,Privado,2,234,Hemostasia,0,207187.5,337205825,201022.14,72515.63,8986652769,4320,0,207187.5,3877866907,2311754562,72515.63,1,1,1.15,1.15,1,2472912276,1
437,Publico,2,336,Endocrinología,0,528328.14,140046489,342544.95,308191.41,1127335.63,1600,0,264164.07,161053.46,393926.69,308191.41,1,0.5,1.15,1.15,1,3066830779,1
3228,Privado,2,350,Sedimento,0,559406.25,333495.36,147378,195792.18,9306035625,5000,0,279703.12,383519656,1694846965,97896.09,1,0.5,1.15,1.15,0.5,1283740752,1
551,Privado,2,234,Hemostasia,0,414375,749486.1,402044.28,145031.26,1883666.17,8640,0,414375,8619089971,4623509124,145031.26,1,1,1.15,1.15,1,2895619823,1
506,Publico,2,234,Hemostasia,0,621562.5,859268.19,3072251105,217546.88,1450240.74,4560,0,0,988158.42,353308.88,108773.44,1,0,1.15,1.15,0.5,1484760282,1
3228,Privado,2,350,Sedimento,0,559406.26,3128887575,132640.2,195792.2,889957.53,3000,0,279703.13,359822.07,152536.23,97896.1,1,0.5,1.15,1.15,0.5,14599026,1
551,Privado,2,234,Hemostasia,0,621562.5,1022657999,596580578,217546.88,2701233.75,8640,0,621562.5,1176056.7,686067.67,217546.88,1,1,1.15,1.15,1,2624984021,1
372,Privado,2,242,Hemostasia,0,2711255.62,2694226172,2603255771,948939.48,7922201.79,8201,0,1355627.81,3098360.1,2993744.14,474469.74,1,0.5,1.15,1.15,0.5,1602558865,1
551,Privado,2,234,Hemostasia,0,414375,8514268455,217405177,145031.25,2002329.49,2160,0,414375,1149426.25,293496.99,145031.25,1,1,1.35,1.35,1,2178864139,1
3228,Privado,2,350,Sedimento,0,372937.5,396973.17,58951.2,130528.13,867230.72,1000,0,186468.75,535913.78,79584.12,65264.07,1,0.5,1.35,1.35,0.5,1137594887,1
372,Privado,2,242,Hemostasia,0,1326000,1805737753,1707455381,464100,5637860815,4960,0,663000,2437746009,2305064806,232050,1,0.5,1.35,1.35,0.5,1583905206,1
506,Publico,2,234,Hemostasia,0,414375,804704.45,3041972065,145031.25,1569532883,3360,0,0,1086351027,410666236,72515.62,1,0,1.35,1.35,0.5,1281126486,1
506,Publico,2,234,Hemostasia,0,621562.5,804704.45,3041972065,217546.88,1605790.68,3360,0,0,1086351.01,410666.23,108773.44,1,0,1.35,1.35,0.5,1402463342,1
372,Privado,2,242,Hemostasia,0,1989000,1810438603,1707455381,696150.01,6091731.88,4960,0,994500,2444092.11,2305064.76,348075.01,1,0.5,1.35,1.35,0.5,1612484101,1
551,Privado,2,234,Hemostasia,0,621562.5,8514268455,217405177,217546.88,2282032.62,2160,0,621562.5,1149426.25,293496.99,217546.88,1,1,1.35,1.35,1,2198577035,1
3228,Privado,2,350,Sedimento,0,559406.25,595459755,88426.8,195792.19,1300846.08,1000,0,279703.12,803870.68,119376.18,97896.1,1,0.5,1.35,1.35,0.5,0.87215608,1
3228,Privado,2,350,Sedimento,0,537030,247121325,88426.8,187960.5,8154852268,1000,0,268515,3336137946,1193761821,93980.25,1,0.5,1.35,1.35,0.5,1114265886,1
551,Privado,2,234,Hemostasia,0,596700,1151577957,409669.7,208845,2913229.35,2160,0,596700,1554630.25,553054.1,208845,1,1,1.35,1.35,1,1980554048,1
506,Publico,2,234,Hemostasia,0,596700,1100877747,576078.58,208845,2368313.54,3360,0,0,1486184.96,777706.08,104422.5,1,0,1.35,1.35,0.5,1092422923,1
551,Privado,2,234,Hemostasia,0,596700,1151577957,409669.7,208845,2913229.35,2160,0,596700,1554630.25,553054.1,208845,1,1,1.35,1.35,1,1575120389,1
506,Publico,2,234,Hemostasia,0,1193400,1649556676,727998.92,417690,3418545111,4320,0,0,2226901552,9827985594,208845,1,0,1.35,1.35,0.5,1394893236,1
3228,Privado,2,350,Sedimento,0,1074060,641883825,176853.6,375921,1830286.03,2000,0,537030,866543.17,238752.36,187960.5,1,0.5,1.35,1.35,0.5,1159529396,1
4880,Privado,3,215,Química Clínica,305464.5,513548.76,1368577276,4086468991,179742.06,1356472.54,30864,305464.5,333806.69,157386.39,469943.93,89871.03,1,0.65,1.15,1.15,0.5,1249999996,1
585,Publico,3,245,Hematología,136816152,434541.24,2669954177,1972617867,152089.44,1350194.07,21000,136816.15,434541.24,360443.82,266303.42,152089.44,1,1,1.35,1.35,1,1780635214,1
585,Publico,3,336,Endocrinología,8614920999,516587.52,1872623951,7201900761,180805.62,2008603.2,5700,86149.21,516587.52,252804.24,972256.61,180805.62,1,1,1.35,1.35,1,1316906437,1
4880,Privado,3,215,Química Clínica,305464.5,513548.76,866480153,4631621907,179742.06,1361423.96,56833,305464.5,333806.69,99645.22,532636.52,89871.03,1,0.65,1.15,1.15,0.5,1101041017,1
641,Publico,3,234,Hemostasia,0,252824.01,301254.91,1382246525,88488.39,846713.9,3396,0,252824.01,346443.15,158958.35,88488.39,1,1,1.15,1.15,1,14947157,1
633,Publico,3,296,Quimica Clinica,165165,345657.81,1545747654,759459162,120980.22,896901.83,7530,165165,345657.81,177760.99,87337.81,120980.22,1,1,1.15,1.15,1,1450000077,1
4880,Privado,3,270,Inmunología,0,968601.57,3611546411,4851495,339010.53,7302159.19,15000,0,968601.57,415327.84,5579219.25,339010.53,1,1,1.15,1.15,1,1251747024,1
633,Publico,3,303,Endocrinología,8830999991,142441.41,1003973058,2348285357,49854.48,666115.62,1900,88310,142441.41,115456.91,270052.82,49854.48,1,1,1.15,1.15,1,1785667378,1
626,Publico,3,215,Química Clínica,137274.5,513548.76,2148057219,4620273075,179742.06,1390665.09,38061,137274.5,385161.57,247026.58,531331.41,89871.03,1,0.75,1.15,1.15,0.5,0.914243457,1
626,Publico,3,275,Endocrinología,69212,303875.01,968790372,3051931817,106356.24,941826.31,2600,69212,303875.01,111410.9,350972.16,106356.24,1,1,1.15,1.15,1,1073603414,1
4880,Privado,3,306,Software,0,141900,0,0,3300,145200,3,0,141900,0,0,3300,1,1,1.15,1.15,1,1298553719,1
4880,Privado,3,215,Química Clínica,305464.5,493796.88,4916253111,6142802281,172828.92,2243881.67,45864,305464.5,493796.88,565369.11,706422.26,172828.92,1,1,1.15,1.15,1,1506682307,1
4880,Privado,3,215,Química Clínica,305464.5,493796.88,4381001625,6757138157,172828.92,2252976.37,71833,305464.5,493796.88,503815.18,777070.89,172828.92,1,1,1.15,1.15,1,1422308691,1
641,Publico,3,234,Hemostasia,0,252824.01,3482411218,214969.81,88488.39,989004.97,7236,0,252824.01,400477.29,247215.28,88488.39,1,1,1.15,1.15,1,1625579528,1
4880,Privado,3,270,Inmunología,0,968601.57,3064835499,2629438416,339010.53,4683922.36,10700,0,968601.57,352456.08,3023854.18,339010.53,1,1,1.15,1.15,1,1362067944,1
633,Publico,3,303,Endocrinología,13310,142441.41,1003973058,2348285357,49854.48,591115.62,1900,13310,142441.41,115456.91,270052.82,49854.48,1,1,1.15,1.15,1,210163894,1
633,Publico,3,296,Quimica Clinica,167585,332363.28,1518728354,844660102,116327.16,888065.12,7530,167585,332363.28,174653.77,97135.91,116327.16,1,1,1.15,1.15,1,1544803354,1
585,Publico,3,336,Endocrinología,9638999999,516587.52,1872623951,730529151,180805.62,2032801.73,5700,96390,516587.52,252804.24,986214.35,180805.62,1,1,1.35,1.35,1,1496414437,1
585,Publico,3,245,Hematología,136816152,434541.24,2669954177,1972617867,152089.44,1350194.07,21000,136816.15,434541.24,360443.82,266303.42,152089.44,1,1,1.35,1.35,1,2047730499,1
4880,Privado,3,306,Software,5279999996,141900,0,0,3300,198000,3,52800,141900,0,0,3300,1,1,1.15,1.15,1,1298553719,1
626,Publico,3,215,Química Clínica,137274.5,493796.88,2157105115,5044776044,172828.92,1632116.63,38061,137274.5,493796.88,248067.09,580149.24,172828.92,1,1,1.15,1.15,1,0.942580812,1
626,Publico,3,275,Endocrinología,69212,303875.01,968790372,3051931817,106356.24,941826.31,2600,69212,303875.01,111410.9,350972.16,106356.24,1,1,1.15,1.15,1,1202435823,1
641,Publico,3,234,Hemostasia,0,252824.01,3482411218,214969.81,88488.39,989004.97,7236,0,252824.01,400477.29,247215.28,88488.39,1,1,1.15,1.15,1,1877544332,1
4880,Privado,3,215,Química Clínica,305464.5,493796.88,3178043946,4031930419,172828.92,1801237.35,46944,305464.5,493796.88,365475.05,463672,172828.92,1,1,1.15,1.15,1,1378427206,1
4880,Privado,3,215,Química Clínica,305464.5,493796.88,3771914729,346881953,172828.92,1804774.73,28215,305464.5,493796.88,433770.19,398914.24,172828.92,1,1,1.15,1.15,1,1411120227,1
4880,Privado,3,270,Inmunología,0,1056656.25,248112315,1982938.32,369829.68,3992194.16,14300,0,1056656.25,285329.16,2280379.07,369829.68,1,1,1.15,1.15,1,1181900851,1
633,Publico,3,303,Endocrinología,73169184,155390.64,1219381614,2343007458,54386.73,692621.29,2000,73169.18,155390.64,140228.88,269445.86,54386.73,1,1,1.15,1.15,1,1911386709,1
633,Publico,3,296,Quimica Clinica,149556,362578.14,1654837987,1561892684,126902.34,1008960.51,9410,149556,362578.14,190306.37,179617.66,126902.34,1,1,1.15,1.15,1,1776632858,1
626,Publico,3,215,Química Clínica,0,538687.5,1718882561,378902183,188540.64,1360637.15,58420,0,538687.5,197671.5,435737.51,188540.64,1,1,1.15,1.15,1,0.959980568,1
626,Publico,3,275,Endocrinología,0,331500,951010632,2973995838,116025,898900.74,2600,0,331500,109366.22,342009.52,116025,1,1,1.15,1.15,1,1246372901,1
4880,Privado,3,306,Software,0,290100,0,0,3300,293400,3,0,290100,0,0,3300,1,1,1.15,1.15,1,1314486912,1
4880,Privado,3,215,Química Clínica,0,583578.12,1328936103,2728709357,204252.33,1254459.68,33993,0,583578.12,152827.65,313801.58,204252.33,1,1,1.15,1.15,1,203232917,1
641,Publico,3,234,Hemostasia,0,298791.99,248445428,132618.42,104577.21,841592.62,6480,0,298791.99,285712.24,152511.18,104577.21,1,1,1.15,1.15,1,1969725449,1
637,Publico,3,408,Quimica Clinica,0,224453.13,874740097,241127348,78558.6,680903.29,11280,0,224453.13,100595.11,277296.45,78558.6,1,1,1.15,1.15,1,1400000018,1
633,Publico,3,296,Quimica Clinica,157179,392792.97,1755593719,1702349847,137477.55,1085113.03,12339,157179,392792.97,201893.28,195770.23,137477.55,1,1,1.15,1.15,1,19162619,1
633,Publico,3,303,Endocrinología,0,168339.84,618739308,2089976735,58918.95,538761.13,2000,0,168339.84,71155.02,240347.32,58918.95,1,1,1.15,1.15,1,2477907046,1
585,Publico,3,245,Hematología,310705.2,493796.88,3155399764,2331275661,172828.92,1718032.19,21000,310705.2,493796.88,425978.97,314722.22,172828.92,1,1,1.35,1.35,1,217255842,1
585,Publico,3,336,Endocrinología,251149,610512.48,3920968216,9800841974,213679.38,2927785.24,5950,251149,610512.48,529330.71,1323113.67,213679.38,1,1,1.35,1.35,1,1474668193,1
4880,Privado,3,270,Inmunología,0,261861.98,20948851,536748498,91651.69,994865.62,2700,0,261861.98,24091.18,617260.77,91651.69,1,1,1.15,1.15,1,1155527403,1
4880,Privado,3,270,Inmunología,0,261861.98,20948851,536748498,91651.69,994865.62,2700,0,261861.98,24091.18,617260.77,91651.69,1,1,1.15,1.15,1,1398188158,1
585,Publico,3,215,Química Clínica,6690750004,1952742.18,5180923187,1143923352,683459.76,5548998.09,83139,669075,1952742.18,699424.63,1544296.52,683459.76,1,1,1.35,1.35,1,1370000003,1
626,Publico,3,275,Endocrinología,0,138125,251407266,921408345,48343.75,321342.54,900,0,138125,28911.84,105961.95,48343.75,1,1,1.15,1.15,1,1092758533,1
626,Publico,3,275,Endocrinología,0,138125,251407266,921408345,48343.75,321342.54,900,0,138125,28911.84,105961.95,48343.75,1,1,1.15,1.15,1,1223889566,1
626,Publico,3,275,Endocrinología,0,138125,251407266,921408345,48343.75,321342.54,900,0,138125,28911.84,105961.95,48343.75,1,1,1.15,1.15,1,138299521,1
626,Publico,3,215,Química Clínica,0,224453.13,643877663,2449058513,78558.6,658699.4,25945,0,224453.13,74045.94,281641.73,78558.6,1,1,1.15,1.15,1,0.95519211,1
626,Publico,3,215,Química Clínica,0,224453.13,643877663,2449058513,78558.6,658699.4,25945,0,224453.13,74045.94,281641.73,78558.6,1,1,1.15,1.15,1,1069815137,1
626,Publico,3,215,Química Clínica,0,224453.13,643877663,2449058513,78558.6,658699.4,25945,0,224453.13,74045.94,281641.73,78558.6,1,1,1.15,1.15,1,1208891057,1
4880,Privado,3,306,Software,0,290100,0,0,3300,293400,3,0,290100,0,0,3300,1,1,1.15,1.15,1,1551094479,1
4880,Privado,3,215,Química Clínica,0,673359.39,1886029541,2813069226,235675.8,1449431.54,22151,0,673359.39,216893.39,323502.96,235675.8,1,1,1.15,1.15,1,1.5,1
4880,Privado,3,270,Inmunología,0,1320820.32,2048728803,996957.72,462287.1,3165212.61,6000,0,1320820.32,235603.81,1146501.38,462287.1,1,1,1.15,1.15,1,1400000002,1
633,Publico,3,296,Quimica Clinica,0,453222.66,893479972,1119342807,158627.94,843325.22,9532,0,453222.66,102750.2,128724.42,158627.94,1,1,1.15,1.15,1,2274091521,1
633,Publico,3,303,Endocrinología,0,194238.27,1325145052,254580975,67983.39,707381.48,2200,0,194238.27,152391.69,292768.13,67983.39,1,1,1.15,1.15,1,2804888196,1
619,Publico,3,296,Quimica Clinica,2422125002,453222.66,1885024273,3752497738,169203.12,1512953.31,15171,242212.5,453222.66,216777.79,431537.24,169203.12,1,1,1.15,1.15,1,1399999992,1
641,Publico,3,234,Hemostasia,0,367743.99,3177104865,171383.19,128710.41,1058912.13,6480,0,367743.99,365367.06,197090.67,128710.41,1,1,1.15,1.15,1,1800302719,1
626,Publico,3,275,Endocrinología,1249999999,441999.99,123858504,2818218744,154700.01,1188232.42,2500,125000,441999.99,142437.27,324095.15,154700.01,1,1,1.15,1.15,1,1224695342,1
626,Publico,3,215,Química Clínica,60984,239416.67,392819724,1555450281,83795.83,608247.55,21395,60984,239416.67,45174.27,178876.78,83795.83,1,1,1.15,1.15,1,0.922253669,1
626,Publico,3,215,Química Clínica,60984,239416.67,407557524,1555450281,83795.83,609942.39,21395,60984,239416.67,46869.11,178876.78,83795.83,1,1,1.15,1.15,1,1057644665,1
626,Publico,3,215,Química Clínica,60984,239416.67,407557524,1555450281,83795.83,609942.39,21395,60984,239416.67,46869.11,178876.78,83795.83,1,1,1.15,1.15,1,1216291365,1
637,Publico,3,331,POC/Gases,2999999996,127765.62,861945315,215622,44717.97,549572.6,360,30000,127765.62,99123.71,247965.3,44717.97,1,1,1.15,1.15,1,1500519698,1
633,Publico,3,296,Quimica Clinica,0,558974.61,1765402705,2004761275,195641.1,1188184.57,15012,0,558974.61,203021.31,230547.55,195641.1,1,1,1.15,1.15,1,205738662,1
633,Publico,3,303,Endocrinología,0,239560.56,1173062088,4879800288,83846.19,1019485.92,1900,0,239560.56,134902.14,561177.03,83846.19,1,1,1.15,1.15,1,2493284346,1
4880,Privado,3,270,Inmunología,0,1629011.73,2185309368,1063421568,570154.11,3673411.23,6000,0,1629011.73,251310.58,1222934.81,570154.11,1,1,1.15,1.15,1,1302822152,1
4880,Privado,3,270,Inmunología,0,1629011.73,2185309368,1063421568,570154.11,3673411.23,6000,0,1629011.73,251310.58,1222934.81,570154.11,1,1,1.15,1.15,1,1407048402,1
4880,Privado,3,270,Inmunología,0,1629011.73,2185309368,1063421568,570154.11,3673411.23,6000,0,1629011.73,251310.58,1222934.81,570154.11,1,1,1.15,1.15,1,151961174,1
4880,Privado,3,215,Química Clínica,0,830476.56,2239740129,3348922082,290666.79,1763839.5,22151,0,830476.56,257570.11,385126.04,290666.79,1,1,1.15,1.15,1,1331231729,1
4880,Privado,3,215,Química Clínica,0,830476.56,2239740129,3348922082,290666.79,1763839.5,22151,0,830476.56,257570.11,385126.04,290666.79,1,1,1.15,1.15,1,1437730247,1
619,Publico,3,245,Hematología,141025.5,351355.47,2410008546,282192086,122974.41,749280.71,3800,141025.5,175677.73,277150.98,32452.09,122974.41,1,0.5,1.15,1.15,1,1199999984,0
4880,Privado,3,215,Química Clínica,0,830476.56,2239740129,3348922082,290666.79,1763839.5,22151,0,830476.56,257570.11,385126.04,290666.79,1,1,1.15,1.15,1,1552748667,1
637,Publico,3,408,Quimica Clinica,0,106471.35,27442.8,1082361214,37264.97,299767.08,6580,0,106471.35,31559.22,124471.54,37264.97,1,1,1.15,1.15,1,1378009887,1
641,Publico,3,234,Hemostasia,0,425204.01,3177104865,171383.19,148821.39,1136483.13,6480,0,425204.01,365367.06,197090.67,148821.39,1,1,1.15,1.15,1,2096778112,1
626,Publico,3,215,Química Clínica,40656,553651.04,471053968,1893664762,193777.86,1060027.56,21205,40656,553651.04,54171.21,217771.45,193777.86,1,1,1.15,1.15,1,0.980413783,1
626,Publico,3,275,Endocrinología,4999999994,511062.51,1432114255,3258565453,178871.88,1279362.56,2500,50000,511062.51,164693.14,374735.03,178871.88,1,1,1.15,1.15,1,1421824012,1
619,Publico,3,296,Quimica Clinica,47371.5,558974.61,579635617,5086082177,195641.1,1453544.75,25453,47371.5,558974.61,66658.09,584899.45,195641.1,1,1,1.15,1.15,1,1510214891,1
637,Publico,3,408,Quimica Clinica,0,212942.7,957830192,1051226946,74529.94,518514.2,7445,0,212942.7,110150.47,120891.09,74529.94,1,1,1.15,1.15,1,1393387227,1
585,Publico,3,245,Hematología,444144,702710.94,474744347,358657794,265890.6,2537838.43,21000,444144,702710.94,640904.87,484188.02,265890.6,1,1,1.35,1.35,1,2206124645,1
633,Publico,3,296,Quimica Clinica,0,604296.87,114105178,253928.18,211503.9,1239039.14,15352,0,604296.87,131220.96,292017.41,211503.9,1,1,1.15,1.15,1,2021708912,1
633,Publico,3,303,Endocrinología,0,258984.39,111548448,409609926,90644.55,948961.08,1700,0,258984.39,128280.72,471051.42,90644.55,1,1,1.15,1.15,1,2490380444,1
585,Publico,3,336,Endocrinología,0,704437.5,617109317,1488340656,246553.14,3793348.11,6200,0,704437.5,833097.58,2009259.89,246553.14,1,1,1.35,1.35,1,1738560765,1
